0 99.0034
1 99.0033
2 99.0034
3 99.0034
4 99.0033
5 99.0033
6 99.0034
7 99.0034
8 99.0034
9 99.0034
10 99.0032
11 99.0033
12 99.0034
13 99.0034
14 99.0033
15 99.0033
16 99.0034
17 99.0033
18 99.0034
19 99.0033
20 99.0034
21 99.0032
22 99.0033
23 99.0035
24 99.0034
25 99.0034
26 99.0033
27 99.0034
28 99.0034
29 99.0033
30 99.0033
31 99.0034
32 99.0035
33 99.0033
34 99.0033
35 99.0033
36 99.0032
37 99.0033
38 99.0034
39 99.0034
40 99.0033
41 99.0033
42 99.0033
43 99.0033
44 99.0033
45 99.0033
46 99.0034
47 99.0034
48 99.0034
49 99.0032
50 99.0035
51 99.0033
52 99.0033
53 99.0033
54 99.0034
55 99.0033
56 99.0033
57 99.0034
58 99.0033
59 99.0034
60 99.0033
61 99.0033
62 99.0033
63 99.0033
64 99.0034
65 99.0034
66 99.0034
67 99.0033
68 99.0033
69 99.0033
70 99.0034
71 99.0033
72 99.0034
73 99.0033
74 99.0033
75 99.0034
76 99.0034
77 99.0034
78 99.0034
79 99.0035
80 99.0034
81 99.0033
82 99.0033
83 99.0034
84 99.0033
85 99.0033
86 99.0033
87 99.0034
88 99.0034
89 99.0033
90 99.0034
91 99.0033
92 99.0033
93 99.0032
94 99.0034
95 99.0033
96 99.0033
97 99.0035
98 99.0034
99 99.0033
